"","X","idno","cntry","agea","eisced","gndr","rlgdgr","domicil","blgetmg","hinctnta","uemp3m","hincfel","stfdem","stfeco","gincdif","sofrdst","lrscale","trstep","trstun","stfgov","euftf","imsmetn","imdfetn","impcntr","imbgeco","imwbcnt","polintr","psppsgva","psppipla","frprtpl","freehms","hmsacld","atchctr","imueclt","impenv","vote_pop_2","elec_system","pop_choice_2","GDP","occup","vote_eu","pop_att"
"12026",20466,52502,"IE",70,7,2,5,3,2,4,2,1,4,4,5,5,3,4,2,7,0,1,2,1,8,5,2,3,3,3,1,1,10,3,1,0,"Proportional","l",4.802866946,1,1,4
"12027",20468,52650,"IE",32,7,2,5,5,2,8,2,2,8,5,1,2,5,7,7,4,5,1,1,1,7,6,2,3,3,3,1,1,8,8,4,0,"Proportional","l",4.802866946,2,1,5.33333333333333
"12028",20470,52745,"IE",22,3,1,0,2,2,10,2,1,4,6,2,2,2,4,3,5,7,2,2,2,7,7,1,3,3,4,1,1,8,6,1,0,"Proportional","l",4.802866946,5,1,2.66666666666667
"12029",20471,52776,"IE",78,5,1,9,3,2,2,2,2,1,2,4,5,6,4,2,1,1,1,3,3,1,1,1,1,1,1,4,5,10,1,1,0,"Proportional","l",4.802866946,7,2,1
"12030",20472,52785,"IE",40,5,2,10,1,2,2,2,3,0,0,1,5,7,3,0,0,1,3,3,4,1,1,1,1,1,2,1,1,10,1,1,4,"Proportional","l",4.802866946,2,2,1
"12031",20480,53204,"IE",59,2,1,5,1,2,1,2,3,6,7,2,2,5,2,3,7,3,3,3,3,6,8,2,2,2,2,2,5,5,7,3,0,"Proportional","l",4.802866946,9,1,5.66666666666667
"12032",20484,53403,"IE",84,6,1,6,2,2,8,2,1,4,3,2,4,5,3,3,1,5,2,3,3,7,4,1,2,3,3,2,5,10,6,1,0,"Proportional","l",4.802866946,10,1,4.66666666666667
"12033",20487,53520,"IE",73,6,2,10,5,2,7,2,2,3,0,1,3,6,5,10,0,0,2,2,2,10,10,2,1,2,2,1,5,10,10,1,0,"Proportional","l",4.802866946,2,1,6.33333333333333
"12034",20488,53576,"IE",50,7,1,5,2,2,6,2,1,5,6,3,4,8,6,7,6,3,3,2,2,5,5,2,3,1,3,2,3,8,2,2,0,"Proportional","l",4.802866946,1,1,5
"12035",20489,53640,"IE",60,2,1,4,1,2,2,1,3,3,3,2,2,8,1,1,3,4,3,3,3,5,4,3,2,2,2,2,2,7,3,4,0,"Proportional","l",4.802866946,8,1,3.66666666666667
"12036",20491,53790,"IE",29,6,1,2,2,2,10,2,1,3,4,1,4,4,6,7,5,7,1,1,2,9,9,1,3,2,1,1,1,8,9,1,0,"Proportional","l",4.802866946,5,1,4.33333333333333
"12037",20492,53822,"IE",69,4,1,9,5,2,5,2,1,8,8,2,2,9,6,8,4,5,3,3,3,9,8,2,2,3,3,2,5,7,8,2,0,"Proportional","l",4.802866946,3,1,3
"12038",20493,53872,"IE",47,5,2,7,4,2,3,1,3,7,7,2,2,4,6,8,6,7,3,2,3,7,7,3,3,2,2,2,3,8,6,2,0,"Proportional","l",4.802866946,3,1,6.33333333333333
"12039",20494,53977,"IE",53,2,2,7,4,2,4,2,1,3,3,1,1,5,2,2,3,4,3,3,3,4,5,4,5,5,2,1,1,10,5,2,0,"Proportional","l",4.802866946,8,1,1
"12040",20497,54053,"IE",78,1,2,0,2,2,1,2,2,7,7,3,4,5,5,5,6,5,3,2,4,8,8,4,3,2,3,2,2,10,8,1,0,"Proportional","l",4.802866946,5,1,4.33333333333333
"12041",20501,54370,"IE",78,5,1,6,3,2,4,2,1,8,5,2,3,6,7,8,6,5,3,2,3,6,7,4,2,2,2,2,2,8,7,3,0,"Proportional","l",4.802866946,5,1,5.33333333333333
"12042",20502,54389,"IE",56,7,2,7,2,2,9,1,3,8,4,2,2,7,7,7,4,5,2,2,2,8,7,1,4,3,3,1,1,8,7,2,0,"Proportional","l",4.802866946,2,1,6.33333333333333
"12043",20504,54463,"IE",42,7,2,0,1,2,10,2,1,10,6,4,2,3,8,9,6,9,1,1,2,10,10,2,5,4,3,1,1,8,10,1,0,"Proportional","l",4.802866946,2,1,6
"12044",20506,54525,"IE",57,4,1,5,3,2,4,2,2,5,3,4,3,3,5,5,2,2,2,2,2,3,3,3,2,1,2,4,4,10,7,2,0,"Proportional","l",4.802866946,4,1,0
"12045",20507,54531,"IE",56,4,1,7,2,2,5,2,1,6,9,1,2,8,7,8,9,9,3,3,3,10,10,2,3,2,3,1,1,9,9,1,0,"Proportional","l",4.802866946,3,1,6.33333333333333
"12046",20508,54563,"IE",50,2,2,7,2,2,6,2,2,6,6,2,1,5,5,7,3,2,4,4,4,3,3,4,1,1,2,1,1,8,5,3,0,"Proportional","l",4.802866946,5,1,2.33333333333333
"12047",20509,54568,"IE",41,7,2,0,1,2,9,1,1,6,7,1,4,2,6,7,5,5,1,1,1,8,10,2,3,3,3,1,1,8,10,2,0,"Proportional","l",4.802866946,2,1,6
"12048",20510,54679,"IE",56,5,2,5,3,2,5,2,2,6,4,2,4,4,4,4,3,4,1,3,4,4,4,4,2,2,3,2,2,7,4,4,4,"Proportional","l",4.802866946,5,1,4
"12049",20511,54688,"IE",58,5,2,7,3,2,2,1,3,6,4,1,2,4,4,6,4,3,2,3,2,7,7,1,2,2,2,2,5,10,7,2,0,"Proportional","l",4.802866946,4,1,3.66666666666667
"12050",20512,54763,"IE",53,5,2,5,3,2,6,2,2,3,4,2,2,8,4,5,5,5,1,2,2,6,6,3,2,2,3,1,2,10,7,4,0,"Proportional","l",4.802866946,4,1,3
"12051",20513,54769,"IE",75,2,1,8,1,2,5,2,2,7,2,2,1,2,7,3,3,3,3,3,3,3,7,1,2,2,2,1,2,10,7,1,0,"Proportional","l",4.802866946,1,1,5.33333333333333
"12052",20515,54912,"IE",44,6,2,1,3,2,4,1,3,7,4,2,4,5,6,8,4,5,3,3,3,5,10,2,3,3,3,1,1,10,10,2,0,"Proportional","l",4.802866946,2,1,6
"12053",20516,55065,"IE",38,7,2,5,1,2,10,1,1,6,4,1,3,3,5,7,3,5,2,2,1,9,10,2,2,2,3,1,1,8,10,1,4,"Proportional","l",4.802866946,2,1,3.66666666666667
"12054",20517,55170,"IE",26,4,2,5,2,2,2,1,2,7,4,1,1,3,5,5,3,2,2,2,2,3,4,4,2,5,4,1,1,8,2,1,4,"Proportional","l",4.802866946,5,1,3.33333333333333
"12055",20518,55176,"IE",46,5,2,2,3,2,6,1,1,3,6,4,3,5,4,7,1,9,2,2,2,7,6,3,3,3,3,1,1,10,2,3,1,"Proportional","l",4.802866946,5,1,1.33333333333333
"12056",20519,55190,"IE",60,2,1,2,4,2,1,2,3,6,5,2,2,7,5,8,5,3,2,2,3,5,5,2,3,2,3,2,5,7,4,1,0,"Proportional","l",4.802866946,7,1,3
"12057",20521,55203,"IE",45,5,1,0,3,2,4,2,2,5,3,2,2,4,6,4,4,2,2,2,2,8,9,2,3,3,2,2,2,4,9,2,4,"Proportional","l",4.802866946,3,1,3.66666666666667
"12058",20523,55353,"IE",42,2,2,5,2,2,2,2,2,6,6,2,2,5,1,2,6,8,2,2,2,9,7,1,3,3,5,1,2,6,7,2,1,"Proportional","l",4.802866946,8,1,1.33333333333333
"12059",20524,55406,"IE",37,3,1,4,3,2,3,1,2,5,3,2,2,3,4,1,3,2,2,2,2,3,3,3,2,2,2,2,5,7,5,3,4,"Proportional","l",4.802866946,9,1,2.66666666666667
"12060",20525,55453,"IE",62,7,1,8,5,2,10,2,1,8,8,1,1,5,5,6,8,4,2,2,2,7,7,1,3,3,4,1,1,7,8,1,0,"Proportional","l",4.802866946,1,1,7.33333333333333
"12061",20526,55468,"IE",55,2,2,6,5,2,5,2,2,5,4,2,3,3,5,5,5,5,2,3,2,5,5,4,3,2,3,3,4,6,5,2,0,"Proportional","l",4.802866946,5,1,5
"12062",20529,55518,"IE",68,6,2,10,2,2,3,2,2,9,6,3,4,5,7,10,5,5,1,1,1,10,9,1,3,3,3,1,2,9,9,2,0,"Proportional","l",4.802866946,9,1,8
"12063",20530,55527,"IE",44,7,2,2,1,2,10,2,2,7,6,2,1,5,7,8,7,7,2,2,2,7,8,1,2,2,3,1,1,8,8,3,0,"Proportional","l",4.802866946,2,1,6.66666666666667
"12064",20531,55570,"IE",89,5,1,8,1,2,5,2,1,10,8,2,4,5,5,4,8,8,1,3,3,1,0,2,2,2,5,2,4,5,5,1,0,"Proportional","l",4.802866946,1,1,5
"12065",20533,55624,"IE",48,1,2,6,3,2,1,1,2,5,5,2,2,4,7,7,2,6,1,3,2,5,6,2,2,2,2,2,4,10,8,2,1,"Proportional","l",4.802866946,3,1,3.33333333333333
"12066",20534,55647,"IE",36,5,2,6,5,2,9,2,1,8,7,4,3,3,6,7,7,6,1,1,1,7,8,3,3,3,3,1,3,8,8,2,0,"Proportional","l",4.802866946,2,1,5.66666666666667
"12067",20535,55649,"IE",64,5,2,5,3,2,5,2,1,6,5,2,1,5,4,6,7,2,2,2,3,3,5,3,2,3,4,1,4,9,5,1,0,"Proportional","l",4.802866946,2,1,7.33333333333333
"12068",20537,55669,"IE",65,5,1,0,3,2,1,1,1,3,6,2,5,6,2,3,6,0,2,2,3,5,5,2,3,3,5,1,4,7,5,2,0,"Proportional","l",4.802866946,7,1,2.66666666666667
"12069",20540,55880,"IE",72,1,1,2,1,2,4,2,2,10,7,2,4,7,6,4,8,8,2,2,2,10,8,2,2,3,2,1,1,10,10,2,4,"Proportional","l",4.802866946,8,1,6.33333333333333
"12070",20541,55938,"IE",41,7,1,1,2,2,9,2,2,9,8,2,4,5,8,8,8,5,2,2,2,9,8,2,4,4,4,1,1,9,9,1,0,"Proportional","l",4.802866946,2,1,6.33333333333333
"12071",20542,55941,"IE",70,6,1,7,5,2,9,2,1,9,7,4,2,8,9,8,7,9,3,3,3,9,9,2,2,2,4,2,1,9,9,2,0,"Proportional","l",4.802866946,6,1,7
"12072",20543,56031,"IE",44,6,2,3,2,2,5,2,2,5,0,1,1,5,0,7,0,5,1,1,1,3,5,2,1,1,2,1,1,10,5,1,0,"Proportional","l",4.802866946,3,1,0
"12073",20544,56039,"IE",64,5,2,7,3,2,9,2,1,7,5,3,4,5,6,4,4,5,2,2,2,6,6,1,3,3,4,2,2,8,6,2,0,"Proportional","l",4.802866946,5,1,5.33333333333333
"12074",20546,56104,"IE",77,1,2,7,4,2,1,2,1,6,5,2,2,5,5,5,8,7,2,2,2,3,4,2,1,1,1,2,4,2,4,1,0,"Proportional","l",4.802866946,5,1,3.33333333333333
"12075",20547,56114,"IE",41,6,2,3,2,2,10,2,1,4,4,2,1,6,7,9,5,3,4,4,4,2,3,1,3,3,3,2,3,9,3,1,4,"Proportional","l",4.802866946,2,1,6
"12076",20548,56140,"IE",64,2,1,7,5,2,5,2,1,0,5,1,1,5,5,2,3,5,4,4,4,0,0,2,2,2,2,2,2,10,0,2,0,"Proportional","l",4.802866946,7,2,4
"12077",20550,56237,"IE",34,7,1,10,3,2,4,2,2,7,7,1,2,4,8,9,6,9,1,1,1,8,9,1,2,3,3,1,1,9,8,1,0,"Proportional","l",4.802866946,2,1,2.66666666666667
"12078",20551,56323,"IE",40,6,1,6,5,2,5,2,1,9,9,3,3,5,5,2,4,5,3,3,3,6,7,4,1,1,2,1,3,10,6,3,4,"Proportional","l",4.802866946,7,1,3.66666666666667
"12079",20553,56364,"IE",74,1,1,6,4,2,1,2,2,6,8,4,2,7,3,7,7,3,2,2,2,5,7,2,2,2,3,2,2,7,7,2,0,"Proportional","l",4.802866946,7,1,2.66666666666667
"12080",20555,56379,"IE",42,2,2,8,5,2,7,2,2,3,4,1,1,4,3,5,3,5,2,3,3,2,2,3,2,3,2,1,2,10,2,4,0,"Proportional","l",4.802866946,5,1,3.33333333333333
"12081",20557,56483,"IE",51,3,2,5,4,2,7,2,4,6,7,4,2,5,3,8,7,4,1,1,2,4,7,3,2,2,2,1,1,8,7,4,0,"Proportional","l",4.802866946,4,1,2.66666666666667
"12082",20558,56526,"IE",32,5,1,0,5,2,1,1,1,7,5,1,2,2,4,3,4,2,2,2,2,5,5,2,2,2,2,1,3,5,5,2,1,"Proportional","l",4.802866946,5,1,2.33333333333333
"12083",20560,56623,"IE",71,1,1,6,3,2,1,2,3,5,5,1,2,3,4,4,5,0,3,3,3,5,5,1,1,1,1,3,3,10,5,4,0,"Proportional","l",4.802866946,5,1,5.66666666666667
"12084",20562,56676,"IE",39,6,2,4,2,2,9,2,1,0,6,2,2,5,6,6,0,5,2,2,2,5,5,1,1,2,2,1,1,7,5,2,0,"Proportional","l",4.802866946,4,1,1.66666666666667
"12085",20563,56682,"IE",42,4,1,3,4,2,3,1,2,0,3,2,2,2,2,1,0,9,2,2,2,6,6,1,2,2,2,2,2,3,5,1,1,"Proportional","l",4.802866946,9,1,4.66666666666667
"12086",20564,56697,"IE",34,3,2,3,5,2,3,1,3,3,0,2,3,0,3,3,3,3,3,3,3,6,5,4,2,2,1,2,1,8,5,2,4,"Proportional","l",4.802866946,3,2,3.66666666666667
"12087",20566,56755,"IE",51,6,1,5,2,2,7,2,1,8,8,4,3,5,6,8,8,3,2,3,2,10,10,2,3,2,2,2,2,10,10,3,0,"Proportional","l",4.802866946,1,1,7
"12088",20567,56761,"IE",48,5,1,8,5,2,5,1,2,8,7,2,1,7,7,8,8,8,3,3,4,6,5,3,3,3,3,2,2,8,8,1,0,"Proportional","l",4.802866946,6,1,5.66666666666667
"12089",20568,56869,"IE",69,2,2,4,2,2,2,1,2,8,6,2,4,8,2,2,7,2,3,3,3,9,7,2,1,2,2,1,1,6,2,2,0,"Proportional","l",4.802866946,7,2,3.33333333333333
"12090",20569,56887,"IE",63,5,2,5,5,2,2,2,2,3,3,2,2,5,5,6,3,8,2,2,2,6,6,3,2,2,3,2,2,9,6,2,0,"Proportional","l",4.802866946,5,1,4
"12091",20570,56903,"IE",28,5,2,6,2,2,7,2,2,2,2,2,2,5,5,5,2,4,1,2,2,8,7,4,2,2,4,2,2,6,5,2,4,"Proportional","l",4.802866946,5,2,1
"12092",20572,56946,"IE",40,5,2,8,5,2,7,2,1,10,7,5,4,4,9,10,3,7,2,2,2,8,8,2,3,3,3,1,1,10,8,1,0,"Proportional","l",4.802866946,1,1,7
"12093",20573,56972,"IE",44,7,2,7,4,2,8,2,2,5,6,2,2,4,6,7,5,6,3,3,3,5,7,2,3,3,3,2,2,8,9,2,0,"Proportional","l",4.802866946,3,1,5
"12094",20576,57262,"IE",63,2,2,9,5,2,6,2,2,8,7,1,1,5,5,5,7,7,1,4,4,1,0,3,2,1,3,2,1,10,2,1,0,"Proportional","l",4.802866946,8,1,0.333333333333333
"12095",20577,57301,"IE",40,6,1,4,3,2,5,2,2,8,8,3,2,6,7,7,7,5,2,3,4,7,8,2,3,3,3,2,2,8,6,2,0,"Proportional","l",4.802866946,4,1,6.66666666666667
"12096",20579,57393,"IE",41,6,1,5,5,2,9,2,1,6,8,1,3,5,6,7,7,3,2,2,2,6,8,3,1,2,2,1,1,8,9,1,0,"Proportional","l",4.802866946,2,1,3.66666666666667
"12097",20580,57401,"IE",75,5,2,9,3,2,6,1,2,7,8,2,2,10,9,7,8,8,2,2,2,9,9,1,2,2,2,1,2,10,9,4,0,"Proportional","l",4.802866946,4,1,7.66666666666667
"12098",20581,57408,"IE",62,5,2,8,3,2,8,2,1,8,8,4,3,6,8,8,8,6,1,2,2,8,8,3,3,3,3,1,4,9,7,1,0,"Proportional","l",4.802866946,1,1,7.33333333333333
"12099",20582,57461,"IE",78,1,1,5,5,2,2,2,1,2,3,2,2,5,3,4,1,2,3,3,3,5,5,2,2,2,2,2,4,9,3,3,1,"Proportional","l",4.802866946,7,1,2
"12100",20583,57595,"IE",39,2,1,10,2,2,1,2,1,8,8,2,2,8,2,4,9,8,2,3,3,5,6,3,3,2,3,1,2,7,5,2,0,"Proportional","l",4.802866946,9,1,2.33333333333333
"12101",20584,57610,"IE",56,1,2,4,3,2,3,2,1,4,3,2,2,9,2,8,3,2,2,2,3,4,5,3,2,2,3,2,2,5,6,1,0,"Proportional","l",4.802866946,3,1,2.66666666666667
"12102",20585,57714,"IE",52,4,1,0,1,2,5,1,2,5,3,1,2,0,1,1,0,0,2,2,2,5,5,1,4,2,4,1,2,8,5,1,0,"Proportional","l",4.802866946,4,2,3.66666666666667
"12103",20586,57788,"IE",39,6,2,5,5,2,5,2,3,3,2,4,4,3,4,8,2,2,1,1,1,8,10,2,2,2,3,1,1,10,10,1,0,"Proportional","l",4.802866946,2,1,2.66666666666667
"12104",20588,57937,"IE",80,4,1,7,5,2,1,2,1,3,8,2,1,5,1,1,3,2,3,3,3,3,2,2,1,1,1,3,2,8,3,1,0,"Proportional","l",4.802866946,6,1,2.33333333333333
"12105",20589,57945,"IE",68,2,2,3,3,2,5,2,2,5,6,1,3,5,3,5,3,5,2,2,3,7,7,2,2,1,2,1,1,7,7,2,0,"Proportional","l",4.802866946,4,1,4.33333333333333
"12106",20591,58000,"IE",79,1,1,6,2,2,6,2,1,5,7,4,4,5,7,8,6,8,3,3,3,4,0,3,2,1,5,1,3,7,5,1,4,"Proportional","l",4.802866946,7,1,2.66666666666667
"12107",20592,58042,"IE",53,6,2,4,3,2,7,1,1,7,7,2,2,4,5,8,8,3,1,1,1,7,7,2,3,3,3,1,2,10,5,2,0,"Proportional","l",4.802866946,2,1,6
"12108",20593,58050,"IE",39,2,1,0,1,2,3,1,4,5,4,3,1,5,0,1,2,0,2,2,2,10,10,1,1,1,2,3,4,10,10,3,1,"Proportional","l",4.802866946,7,1,0
"12109",20597,58256,"IE",48,5,1,3,3,2,1,1,3,4,1,1,2,6,6,6,2,10,1,3,3,5,4,2,1,1,2,3,3,8,4,1,0,"Proportional","l",4.802866946,9,1,3
"12110",20598,58286,"IE",69,5,2,6,5,2,10,2,1,3,3,3,3,7,2,3,1,2,2,1,3,6,6,3,2,2,2,1,3,9,6,3,0,"Proportional","l",4.802866946,3,1,1.33333333333333
"12111",20599,58348,"IE",42,7,1,6,2,2,10,2,1,7,8,4,5,8,7,7,7,5,1,1,1,10,10,1,3,3,3,1,2,10,10,3,0,"Proportional","l",4.802866946,3,1,7
"12112",20600,58357,"IE",52,4,1,3,5,2,7,1,1,7,9,2,2,5,8,9,9,1,1,2,2,8,5,2,2,2,3,2,2,7,4,2,0,"Proportional","l",4.802866946,9,1,6.66666666666667
"12113",20603,58472,"IE",66,4,1,0,1,2,3,2,1,3,2,4,4,5,2,2,3,8,2,2,2,7,8,2,2,2,2,1,3,9,6,1,0,"Proportional","l",4.802866946,1,1,2.33333333333333
"12114",20604,58510,"IE",37,5,1,7,3,2,9,2,1,8,7,3,4,5,5,5,6,3,2,2,2,7,7,2,3,3,4,2,2,9,7,3,0,"Proportional","l",4.802866946,7,1,7
"12115",20605,58593,"IE",54,7,1,5,5,2,8,2,1,6,6,2,2,5,7,3,5,4,2,2,2,7,8,2,3,2,3,4,4,7,8,2,0,"Proportional","l",4.802866946,2,1,6
"12116",20607,58705,"IE",46,5,2,5,5,2,3,1,2,8,4,1,3,7,7,9,6,6,1,1,2,8,8,2,3,3,4,1,2,7,8,2,0,"Proportional","l",4.802866946,3,1,7
"12117",20608,58712,"IE",78,2,2,9,5,2,4,2,2,9,8,2,1,5,8,8,7,5,2,2,2,8,8,4,3,1,3,3,3,10,8,1,0,"Proportional","l",4.802866946,5,1,7.66666666666667
"12118",20610,58827,"IE",48,4,1,4,4,2,7,2,1,4,6,2,2,3,4,6,0,2,2,3,4,0,2,3,1,2,2,2,2,10,2,4,0,"Proportional","l",4.802866946,4,1,4.66666666666667
"12119",20612,58898,"IE",56,2,1,5,3,2,5,1,3,1,2,1,1,7,3,6,0,6,2,2,2,2,2,4,2,2,2,1,2,8,2,2,0,"Proportional","l",4.802866946,7,2,1
"12120",20613,59074,"IE",35,5,1,0,5,2,2,1,2,5,5,3,1,4,5,7,5,5,1,1,1,9,7,2,3,2,2,1,1,8,8,2,0,"Proportional","l",4.802866946,7,1,4.66666666666667
"12121",20614,59081,"IE",44,5,1,7,5,2,4,2,1,6,5,3,4,5,6,8,5,5,2,3,2,5,5,2,3,2,3,3,3,9,6,2,0,"Proportional","l",4.802866946,2,1,4.33333333333333
"12122",20617,59182,"IE",89,1,1,5,5,2,1,2,2,5,8,1,1,0,3,5,5,1,3,3,3,4,5,4,2,1,2,2,2,10,3,1,0,"Proportional","l",4.802866946,5,2,4.66666666666667
"12123",20618,59245,"IE",58,6,2,0,3,1,4,2,1,4,4,2,2,3,4,4,4,5,1,1,1,10,10,2,2,3,1,2,2,6,10,1,0,"Proportional","l",4.802866946,2,1,4.33333333333333
"12124",20619,59249,"IE",58,2,1,0,4,2,5,1,1,8,7,1,3,5,7,9,7,9,1,1,1,8,10,4,4,2,3,1,1,8,10,2,0,"Proportional","l",4.802866946,3,1,8
"12125",20621,59428,"IE",65,4,2,0,5,2,6,1,1,0,0,2,1,0,0,0,1,10,1,1,1,10,10,2,3,3,5,1,1,10,10,1,1,"Proportional","l",4.802866946,1,1,0.666666666666667
"12126",20624,59748,"IE",66,7,1,7,3,2,6,1,2,7,7,2,2,7,6,6,7,6,1,2,2,10,10,1,4,4,4,2,4,8,10,2,0,"Proportional","l",4.802866946,2,1,6
"12127",20627,59775,"IE",36,6,1,1,2,2,8,2,2,10,7,4,4,7,7,8,6,3,2,2,2,8,9,2,3,3,3,1,1,9,5,1,0,"Proportional","l",4.802866946,3,1,5.66666666666667
"12128",20628,59826,"IE",30,5,2,3,4,2,3,1,2,2,0,2,2,8,2,4,0,7,2,2,1,5,7,2,2,2,2,1,1,10,5,2,4,"Proportional","l",4.802866946,1,1,2.66666666666667
"12129",20630,59851,"IE",59,6,2,3,3,2,3,2,2,5,5,4,4,5,4,2,7,4,2,3,4,5,1,2,3,2,2,1,3,5,5,1,0,"Proportional","l",4.802866946,7,1,2.66666666666667
"12130",20631,59884,"IE",68,5,2,6,4,2,2,2,4,2,2,4,4,5,2,7,2,2,2,3,2,7,3,2,2,2,2,1,2,9,5,2,0,"Proportional","l",4.802866946,3,1,2
"12131",20633,60040,"IE",58,4,2,7,5,2,8,2,2,4,4,4,2,5,4,3,4,5,1,2,3,7,7,3,1,1,2,1,1,10,5,2,0,"Proportional","l",4.802866946,3,1,1
"12132",20634,60052,"IE",45,6,1,0,3,2,8,2,1,6,6,3,5,6,4,5,6,5,1,1,1,7,7,2,3,3,3,1,1,10,7,2,0,"Proportional","l",4.802866946,2,1,4.33333333333333
"12133",20636,60059,"IE",42,6,2,5,3,2,9,2,1,5,3,1,4,5,2,5,3,5,2,2,2,5,5,2,2,1,1,3,3,3,5,2,0,"Proportional","l",4.802866946,3,1,1.66666666666667
"12134",20638,60092,"IE",46,5,1,9,3,2,2,1,3,9,9,3,2,10,4,5,8,2,2,3,3,8,10,3,2,2,4,2,4,10,8,2,4,"Proportional","l",4.802866946,3,1,6.66666666666667
"12135",20639,60095,"IE",43,6,1,1,3,2,5,2,2,6,7,1,3,7,5,6,6,5,2,3,3,7,7,3,2,2,3,1,3,9,5,2,0,"Proportional","l",4.802866946,1,1,5
"12136",20641,60311,"IE",37,5,1,7,5,2,3,1,3,6,6,3,4,6,3,2,7,0,2,2,1,5,5,2,2,2,1,2,2,6,7,3,4,"Proportional","l",4.802866946,1,1,4.66666666666667
"12137",20644,60420,"IE",38,6,2,5,4,2,6,2,1,6,5,3,2,5,2,2,5,5,3,3,3,5,7,4,3,3,4,2,2,5,5,1,0,"Proportional","l",4.802866946,3,1,2.33333333333333
"12138",20645,60430,"IE",46,7,2,0,1,2,9,1,1,7,3,1,1,2,5,3,3,7,1,1,1,10,10,2,3,2,3,1,1,6,10,1,0,"Proportional","l",4.802866946,2,1,5.66666666666667
"12139",20646,60435,"IE",40,4,1,1,5,2,7,2,1,3,8,3,2,1,2,4,3,5,1,1,2,9,9,3,1,1,2,2,2,7,9,2,4,"Proportional","l",4.802866946,2,1,0
"12140",20647,60458,"IE",47,2,1,5,2,1,6,1,3,7,6,2,2,5,5,5,6,5,2,2,2,6,8,3,2,2,3,2,2,6,6,1,4,"Proportional","l",4.802866946,3,1,6
"12141",20648,60511,"IE",29,7,2,10,2,2,3,2,2,7,7,3,2,5,6,7,6,7,1,2,3,7,5,3,2,2,2,4,4,5,2,2,4,"Proportional","l",4.802866946,5,1,5.66666666666667
"12142",20649,60570,"IE",88,1,1,7,3,2,1,2,1,5,6,2,2,5,7,6,6,5,2,3,3,7,7,4,2,2,2,2,2,5,7,1,4,"Proportional","l",4.802866946,8,1,4.66666666666667
"12143",20650,60595,"IE",62,7,1,5,4,2,3,2,2,4,4,2,2,4,5,6,4,4,1,1,1,8,7,3,2,2,2,2,2,10,7,1,0,"Proportional","l",4.802866946,4,1,4.66666666666667
"12144",20651,60611,"IE",40,7,1,6,3,2,10,1,1,10,10,3,5,5,6,4,10,10,1,1,1,10,7,1,5,5,5,1,4,3,10,2,4,"Proportional","l",4.802866946,1,1,5.66666666666667
"12145",20652,60614,"IE",81,6,1,4,3,2,3,2,2,6,7,4,2,4,6,7,8,3,2,2,2,8,8,2,2,2,3,2,4,8,6,2,0,"Proportional","l",4.802866946,2,1,5.66666666666667
"12146",20655,60737,"IE",61,2,1,4,5,2,1,1,3,2,4,1,1,5,2,5,2,2,4,4,4,5,5,4,1,1,2,1,2,10,2,3,0,"Proportional","l",4.802866946,7,1,1.66666666666667
"12147",20656,60744,"IE",60,1,1,7,5,2,2,2,2,6,3,1,1,5,5,5,1,2,3,4,2,3,4,4,3,4,2,1,3,10,5,2,0,"Proportional","l",4.802866946,6,1,5
"12148",20657,60827,"IE",68,7,1,0,2,2,6,2,1,7,3,1,2,1,6,7,6,8,1,1,1,9,9,1,4,4,4,1,1,8,10,1,0,"Proportional","l",4.802866946,2,1,6.66666666666667
"12149",20658,60835,"IE",39,7,2,4,3,2,4,2,2,3,3,1,2,4,3,6,3,6,1,1,2,5,9,3,2,2,2,1,1,9,9,2,0,"Proportional","l",4.802866946,2,1,4.33333333333333
"12150",20659,60867,"IE",77,2,1,5,1,2,2,2,2,7,3,2,1,5,5,5,3,7,2,3,2,5,9,1,5,5,5,1,1,8,5,3,0,"Proportional","l",4.802866946,2,1,5
"12151",20661,60947,"IE",75,1,1,8,5,2,3,2,2,5,5,2,2,5,5,5,5,5,3,3,3,5,4,3,3,3,4,2,3,10,5,1,0,"Proportional","l",4.802866946,8,1,3
"12152",20664,61065,"IE",39,7,1,8,5,2,10,2,1,5,5,1,4,6,6,6,4,3,2,2,2,7,7,1,2,2,3,2,1,9,7,2,1,"Proportional","l",4.802866946,2,1,5.33333333333333
"12153",20665,61108,"IE",82,1,1,0,5,2,3,1,2,5,4,2,4,2,7,5,4,2,2,3,3,2,5,3,2,1,2,1,4,2,6,1,0,"Proportional","l",4.802866946,8,2,3
"12154",20669,61282,"IE",51,6,2,5,2,2,8,2,1,9,8,4,4,5,5,7,7,5,2,2,2,7,7,1,3,2,2,2,2,8,7,1,0,"Proportional","l",4.802866946,2,1,5
"12155",20672,61512,"IE",63,5,1,2,3,2,2,2,2,8,7,1,1,7,8,8,6,8,1,1,1,5,8,1,4,4,1,1,1,7,8,1,0,"Proportional","l",4.802866946,4,1,9
"12156",20673,61611,"IE",38,2,1,1,4,2,2,1,2,4,5,2,3,3,5,7,4,4,2,2,2,4,6,3,2,2,2,1,1,7,6,3,4,"Proportional","l",4.802866946,3,1,4
"12157",20674,61632,"IE",56,4,2,6,2,2,6,2,2,8,8,3,2,8,7,9,8,7,2,2,2,6,1,2,2,2,2,2,3,8,1,1,0,"Proportional","l",4.802866946,3,1,6.33333333333333
