"","idno","cntry","agea","eisced","gndr","rlgdgr","domicil","blgetmg","hinctnta","uemp3m","hincfel","stfdem","stfeco","gincdif","sofrdst","lrscale","trstep","trstun","stfgov","euftf","imsmetn","imdfetn","impcntr","imbgeco","imwbcnt","polintr","psppsgva","psppipla","frprtpl","freehms","hmsacld","atchctr","imueclt","impenv","vote_pop_1","elec_system","pop_choice_1","GDP","occup","vote_eu","pop_att"
"18123",43745,"SE",27,6,2,0,2,2,8,1,1,8,8,3,4,6,2,6,3,2,2,2,3,7,6,2,3,3,3,1,1,5,5,2,0,"Proportional","r",0.772577449,5,1,5
"18124",43888,"SE",67,6,2,0,1,2,5,2,1,5,3,1,2,2,5,5,6,5,2,2,2,7,10,1,3,3,3,1,1,8,9,2,0,"Proportional","r",0.772577449,2,1,6.66666666666667
"18125",43896,"SE",53,5,1,3,2,2,9,2,1,5,8,4,5,7,4,8,4,6,2,2,2,7,6,2,4,4,5,2,2,6,7,2,0,"Proportional","r",0.772577449,2,1,5.33333333333333
"18126",43918,"SE",46,7,1,1,2,2,10,2,2,9,9,2,4,6,8,10,8,6,1,1,1,10,10,2,4,3,5,1,1,6,10,1,0,"Proportional","r",0.772577449,2,1,7.33333333333333
"18127",43940,"SE",53,4,1,0,3,2,8,2,1,9,9,3,4,6,5,6,7,8,1,2,2,6,7,1,4,3,5,1,2,10,6,1,0,"Proportional","r",0.772577449,5,1,8.33333333333333
"18128",43960,"SE",68,5,1,7,3,2,7,1,1,4,8,1,2,3,3,4,5,5,1,1,1,10,10,1,3,3,4,1,1,8,10,1,0,"Proportional","r",0.772577449,3,1,4
"18129",44115,"SE",74,5,2,3,4,2,2,2,2,7,7,2,2,3,6,6,7,5,2,2,2,1,2,1,2,2,4,2,2,7,2,3,0,"Proportional","r",0.772577449,5,1,6
"18130",44163,"SE",20,4,1,0,3,2,4,2,1,8,8,3,4,5,8,10,10,5,2,2,2,9,9,3,5,4,4,2,3,10,8,5,0,"Proportional","r",0.772577449,7,1,9.33333333333333
"18131",44202,"SE",84,5,1,5,5,2,4,2,1,8,7,4,2,7,9,7,7,8,2,2,2,7,8,2,3,3,4,2,3,9,8,1,0,"Proportional","r",0.772577449,3,1,8
"18132",44209,"SE",59,5,1,1,4,2,4,1,1,7,8,2,2,5,3,7,7,6,2,2,2,7,8,2,3,3,4,1,3,8,10,2,0,"Proportional","r",0.772577449,3,1,6.66666666666667
"18133",44221,"SE",45,6,2,1,2,2,3,2,2,8,6,2,3,5,6,8,5,5,1,1,1,7,8,1,4,3,5,1,1,5,10,1,0,"Proportional","r",0.772577449,5,1,6.33333333333333
"18134",44296,"SE",78,5,1,2,3,2,3,2,1,4,3,2,3,5,5,2,4,4,2,2,2,2,5,2,2,2,3,3,2,7,6,2,0,"Proportional","r",0.772577449,9,1,4.33333333333333
"18135",44300,"SE",58,5,2,7,1,2,10,2,1,9,7,2,4,6,6,8,7,6,1,1,1,7,10,1,4,3,4,1,1,8,10,2,0,"Proportional","r",0.772577449,3,1,6.66666666666667
"18136",44346,"SE",72,4,1,0,2,2,4,2,1,9,10,1,2,7,5,8,4,4,2,2,2,8,8,2,4,4,3,1,2,10,8,3,0,"Proportional","r",0.772577449,3,1,6.66666666666667
"18137",44403,"SE",46,5,2,5,2,2,7,2,1,6,8,1,3,6,5,5,6,5,2,2,2,5,5,3,2,2,4,1,2,8,9,3,0,"Proportional","r",0.772577449,3,2,6
"18138",44440,"SE",23,4,2,3,3,2,6,2,1,8,9,2,4,4,8,8,6,5,1,1,1,8,8,2,3,4,4,1,1,6,10,2,0,"Proportional","r",0.772577449,5,1,6
"18139",44657,"SE",73,3,2,8,4,2,7,2,1,7,7,3,4,8,8,8,6,4,2,2,2,7,7,3,3,2,3,1,1,10,3,3,0,"Proportional","r",0.772577449,3,1,5.66666666666667
"18140",44662,"SE",64,4,2,8,2,2,3,2,1,3,7,1,3,5,0,7,3,2,2,2,2,4,4,1,2,2,3,1,2,9,5,1,3,"Proportional","r",0.772577449,5,2,2.33333333333333
"18141",44873,"SE",67,7,2,8,2,2,9,2,1,5,4,2,4,5,0,4,1,0,2,2,2,4,3,1,2,3,3,1,1,10,3,2,0,"Proportional","r",0.772577449,2,1,3
"18142",44879,"SE",84,5,1,5,3,2,4,2,1,7,8,2,3,0,8,8,8,6,2,2,3,5,6,2,4,4,4,2,2,10,8,1,0,"Proportional","r",0.772577449,5,1,8
"18143",44914,"SE",54,5,1,3,5,2,8,1,2,6,7,4,4,5,6,5,6,10,2,2,2,7,7,2,5,3,4,2,2,9,7,1,0,"Proportional","r",0.772577449,8,1,6
"18144",44935,"SE",71,7,1,3,5,2,6,2,2,5,7,3,2,7,8,8,5,5,1,2,3,5,5,2,2,4,4,2,2,9,7,3,0,"Proportional","r",0.772577449,2,1,7.33333333333333
"18145",45096,"SE",64,6,2,6,2,2,4,2,1,9,2,1,1,3,7,9,2,4,2,2,2,6,9,1,2,3,4,1,1,8,10,2,0,"Proportional","r",0.772577449,3,2,4.66666666666667
"18146",45115,"SE",41,4,2,7,4,2,4,2,4,8,3,3,2,4,3,5,4,2,1,1,1,5,7,2,2,2,3,1,1,7,5,2,0,"Proportional","r",0.772577449,2,2,4
"18147",45139,"SE",44,4,1,0,3,2,7,2,1,6,9,1,5,8,5,10,3,5,1,1,1,10,10,2,3,3,4,1,2,8,10,1,0,"Proportional","r",0.772577449,1,1,6
"18148",45149,"SE",59,2,1,2,3,2,6,2,1,6,8,4,4,6,3,5,4,4,3,3,3,1,2,2,2,2,4,2,2,7,6,3,3,"Proportional","r",0.772577449,5,2,4.33333333333333
"18149",45193,"SE",31,6,1,2,1,2,9,2,1,8,7,4,4,8,5,6,5,5,1,1,1,6,6,2,4,4,4,1,1,7,7,3,0,"Proportional","r",0.772577449,2,1,5.66666666666667
"18150",45214,"SE",61,5,2,5,1,2,10,1,1,0,8,4,3,10,3,5,1,3,2,3,3,0,0,1,1,1,2,3,5,10,1,1,3,"Proportional","r",0.772577449,5,2,2.33333333333333
"18151",45278,"SE",23,4,2,1,2,2,2,2,1,6,6,4,5,8,2,3,3,3,2,2,2,7,7,1,3,4,5,1,1,9,7,2,0,"Proportional","r",0.772577449,4,1,5.66666666666667
"18152",45280,"SE",56,6,2,2,3,2,9,1,1,7,8,2,4,3,6,7,6,7,1,1,1,7,7,2,4,3,3,1,1,5,7,1,0,"Proportional","r",0.772577449,2,1,7
"18153",45303,"SE",61,6,2,2,5,2,7,2,1,3,6,2,4,7,4,6,4,6,2,2,2,6,5,2,2,2,2,2,2,8,7,1,0,"Proportional","r",0.772577449,2,1,2.33333333333333
"18154",45305,"SE",42,5,2,1,3,2,6,1,3,4,3,1,2,0,5,7,0,4,1,1,1,5,7,2,1,2,3,1,2,8,7,1,0,"Proportional","r",0.772577449,3,2,3
"18155",45331,"SE",47,4,2,0,5,2,4,2,3,4,2,2,2,4,4,4,4,3,2,2,2,3,3,3,2,2,2,1,3,7,3,1,0,"Proportional","r",0.772577449,5,2,2
"18156",45340,"SE",55,5,1,5,1,2,4,1,1,7,8,2,3,3,6,7,7,6,2,2,2,6,7,3,3,3,4,2,2,9,7,2,0,"Proportional","r",0.772577449,8,1,6
"18157",45373,"SE",72,6,1,7,1,2,7,1,1,8,8,1,1,2,5,8,5,5,1,1,1,8,5,1,2,4,4,1,3,8,8,1,0,"Proportional","r",0.772577449,1,1,7.66666666666667
"18158",45487,"SE",90,5,1,5,3,2,3,2,1,6,8,1,3,5,8,8,7,4,1,1,2,7,5,2,3,3,4,2,2,10,7,2,0,"Proportional","r",0.772577449,3,1,5.66666666666667
"18159",45509,"SE",64,7,1,0,3,2,10,2,1,1,5,2,4,6,5,8,5,7,1,1,1,8,8,2,3,2,3,2,1,3,8,4,0,"Proportional","r",0.772577449,2,1,3.66666666666667
"18160",45535,"SE",49,5,1,0,3,2,9,2,1,8,7,3,3,2,6,8,6,4,2,2,2,7,8,4,3,3,3,2,2,7,8,1,0,"Proportional","r",0.772577449,1,1,6.33333333333333
"18161",45554,"SE",45,4,1,6,2,2,7,2,1,8,5,3,4,6,4,8,6,5,2,3,3,4,5,1,4,3,4,2,4,9,3,3,3,"Proportional","r",0.772577449,3,1,7.33333333333333
"18162",45677,"SE",72,2,1,5,3,2,3,1,2,4,3,4,5,5,0,9,0,0,1,1,1,10,10,2,1,2,4,4,5,10,10,1,3,"Proportional","r",0.772577449,5,2,3.66666666666667
"18163",45869,"SE",55,2,1,0,5,2,5,1,2,4,10,1,4,2,3,6,3,5,2,2,2,8,8,2,2,2,4,1,1,10,7,1,0,"Proportional","r",0.772577449,8,1,4
"18164",45884,"SE",56,4,2,2,1,2,9,2,2,7,5,2,2,5,5,6,5,5,2,2,2,4,5,2,2,2,2,1,2,7,4,1,0,"Proportional","r",0.772577449,4,1,4.66666666666667
"18165",45893,"SE",57,7,1,0,1,2,8,2,1,8,7,5,2,3,6,4,5,6,1,2,1,8,8,2,3,3,3,1,5,8,8,2,0,"Proportional","r",0.772577449,5,1,6.66666666666667
"18166",45896,"SE",23,4,1,8,1,2,8,2,2,7,9,3,5,7,6,7,7,8,2,2,2,5,7,1,5,1,3,1,1,8,10,3,0,"Proportional","r",0.772577449,5,1,6.33333333333333
"18167",45907,"SE",58,2,2,0,2,2,7,1,1,5,7,2,2,6,5,8,2,5,2,2,2,2,5,2,1,1,3,1,2,10,2,2,0,"Proportional","r",0.772577449,4,1,2.33333333333333
"18168",45978,"SE",34,6,2,0,1,2,6,1,1,7,5,1,3,1,5,6,2,7,1,1,1,9,10,2,2,2,4,1,1,3,10,1,0,"Proportional","r",0.772577449,4,1,2
"18169",45999,"SE",29,7,2,1,3,2,5,2,1,6,6,2,4,3,7,8,6,5,2,1,1,5,8,2,4,4,3,1,1,9,10,1,0,"Proportional","r",0.772577449,2,1,4.33333333333333
"18170",46035,"SE",42,7,2,0,3,2,9,2,1,9,7,3,5,6,4,8,8,5,1,1,1,7,8,3,3,4,3,1,1,8,8,4,0,"Proportional","r",0.772577449,3,1,5.66666666666667
"18171",46132,"SE",22,5,2,5,3,2,1,1,1,7,5,2,2,2,7,9,7,6,1,1,1,8,8,1,3,5,4,1,1,7,10,1,4,"Proportional","r",0.772577449,4,1,7.33333333333333
"18172",46194,"SE",26,7,1,0,2,2,7,2,1,8,10,2,2,4,5,7,4,6,1,1,1,5,8,2,3,4,4,1,1,7,8,2,0,"Proportional","r",0.772577449,2,1,6
"18173",46288,"SE",52,3,1,0,5,2,10,2,1,5,0,3,3,10,0,0,3,0,2,2,2,10,10,2,1,2,4,1,1,5,10,4,3,"Proportional","r",0.772577449,7,2,1
"18174",46289,"SE",56,7,2,5,1,2,6,2,1,5,5,3,5,6,4,8,5,5,1,1,1,8,7,2,3,3,4,1,2,8,10,1,0,"Proportional","r",0.772577449,3,1,5
"18175",46299,"SE",36,7,2,3,5,2,6,2,1,4,5,3,3,7,4,3,3,4,2,2,2,3,3,2,3,3,3,1,1,8,5,2,0,"Proportional","r",0.772577449,2,1,4.33333333333333
"18176",46328,"SE",69,6,2,0,1,2,3,2,1,7,9,2,4,4,6,7,8,0,2,2,2,7,8,1,2,3,5,1,1,10,8,1,0,"Proportional","r",0.772577449,1,1,5.33333333333333
"18177",46331,"SE",74,7,2,10,2,2,8,2,1,8,9,1,3,4,6,6,5,10,1,1,1,8,8,1,5,4,5,1,1,10,10,2,0,"Proportional","r",0.772577449,2,1,7
"18178",46485,"SE",57,6,2,3,2,2,6,2,1,6,7,2,4,5,6,6,6,6,2,2,2,7,7,2,2,3,4,1,1,8,7,3,0,"Proportional","r",0.772577449,2,1,6
"18179",46589,"SE",36,7,1,0,2,2,9,2,1,7,7,1,1,2,6,6,6,5,1,1,1,8,8,1,3,3,3,1,1,6,8,2,4,"Proportional","r",0.772577449,2,1,7
"18180",46762,"SE",33,6,2,2,2,2,7,1,2,8,6,3,1,4,8,9,5,6,1,1,1,4,5,3,3,3,4,1,1,8,9,4,0,"Proportional","r",0.772577449,2,1,6.33333333333333
"18181",47022,"SE",38,4,2,2,3,2,7,1,2,6,2,2,2,4,6,6,4,5,2,2,2,6,7,3,2,2,3,1,1,7,7,3,0,"Proportional","r",0.772577449,5,1,5.66666666666667
"18182",47526,"SE",75,1,1,0,3,2,1,2,2,3,3,1,4,0,0,6,3,0,2,2,3,2,5,2,2,2,5,3,3,10,5,2,3,"Proportional","r",0.772577449,8,2,0.666666666666667
"18183",47579,"SE",37,6,1,0,1,2,8,2,1,9,8,2,4,3,7,8,7,7,1,1,1,10,10,2,3,3,4,1,1,2,10,2,0,"Proportional","r",0.772577449,2,1,8
"18184",47695,"SE",72,2,2,3,4,2,5,2,2,7,7,2,3,6,4,5,7,3,3,3,3,4,5,2,3,2,3,2,2,8,5,3,0,"Proportional","r",0.772577449,7,2,5.33333333333333
"18185",47918,"SE",88,5,2,5,2,2,7,2,1,5,7,2,3,10,8,5,3,5,3,2,2,7,7,1,2,3,3,2,2,10,8,1,0,"Proportional","r",0.772577449,1,1,6.66666666666667
"18186",47919,"SE",54,2,1,1,3,1,6,2,1,7,5,3,4,2,8,8,7,6,1,1,1,6,6,1,2,3,5,1,3,10,5,3,4,"Proportional","r",0.772577449,8,1,6
"18187",47923,"SE",78,3,1,7,3,2,2,2,1,4,3,4,4,5,2,4,3,6,1,1,2,7,7,2,3,3,3,2,2,9,8,2,0,"Proportional","r",0.772577449,2,1,3.66666666666667
"18188",48011,"SE",29,4,1,4,2,2,8,1,2,5,6,3,4,3,5,7,2,8,2,2,2,3,9,2,2,4,3,1,1,10,4,4,0,"Proportional","r",0.772577449,5,2,4.66666666666667
"18189",48107,"SE",50,4,1,2,3,1,7,1,1,5,4,1,4,3,3,5,3,5,1,1,1,5,7,2,3,3,4,1,2,10,8,2,0,"Proportional","r",0.772577449,7,1,5.66666666666667
"18190",48150,"SE",31,4,2,6,3,2,7,1,1,6,7,3,2,6,5,6,6,5,2,2,2,7,6,2,2,2,3,2,2,8,6,3,0,"Proportional","r",0.772577449,5,1,5.33333333333333
"18191",48394,"SE",23,4,1,0,3,2,1,2,1,8,8,3,5,6,5,6,4,4,2,2,2,7,7,2,4,4,4,1,1,4,7,3,0,"Proportional","r",0.772577449,5,1,6
"18192",48461,"SE",32,7,1,1,4,2,9,1,1,7,7,2,3,3,6,7,6,6,1,1,1,8,9,2,3,3,3,1,1,9,10,1,0,"Proportional","r",0.772577449,2,1,6.33333333333333
"18193",48542,"SE",72,5,2,4,3,2,4,2,3,7,0,1,4,3,0,8,5,2,2,2,3,3,7,1,2,2,4,2,2,10,5,1,0,"Proportional","r",0.772577449,2,1,5.66666666666667
"18194",48642,"SE",40,4,2,7,3,2,8,2,2,5,4,4,5,8,3,3,4,2,2,2,3,2,3,2,2,2,3,1,1,8,3,2,0,"Proportional","r",0.772577449,5,1,3.33333333333333
"18195",48683,"SE",45,6,2,0,3,2,10,2,1,10,9,4,5,9,7,6,9,5,1,1,1,10,10,2,3,4,5,1,1,10,10,1,0,"Proportional","r",0.772577449,2,1,8.66666666666667
"18196",48693,"SE",31,6,2,0,3,2,8,2,1,9,9,2,2,4,7,7,8,3,2,2,2,5,8,2,3,3,4,1,1,7,7,1,0,"Proportional","r",0.772577449,2,1,6.66666666666667
"18197",48765,"SE",43,7,1,7,5,2,8,2,1,8,9,1,3,0,7,7,8,7,1,1,1,7,7,2,3,4,3,1,1,7,9,3,0,"Proportional","r",0.772577449,2,1,7.66666666666667
"18198",48854,"SE",43,7,1,7,4,2,7,2,1,2,8,3,4,7,3,5,3,5,2,2,1,7,7,3,2,2,2,2,4,8,7,4,0,"Proportional","r",0.772577449,2,1,2.66666666666667
"18199",48905,"SE",59,3,1,0,4,2,7,2,1,2,7,2,2,10,2,7,2,1,2,4,4,0,0,2,1,1,3,2,2,8,0,1,3,"Proportional","r",0.772577449,7,2,5
"18200",48910,"SE",75,5,1,2,2,2,9,2,1,8,7,3,4,7,6,8,5,10,1,1,2,5,10,2,3,2,4,1,1,6,5,1,0,"Proportional","r",0.772577449,1,1,6.33333333333333
"18201",48916,"SE",74,1,2,1,4,2,6,2,1,2,8,3,3,8,1,1,1,5,3,3,3,1,1,3,1,2,3,3,3,9,1,2,3,"Proportional","r",0.772577449,8,1,0.666666666666667
"18202",48972,"SE",60,5,1,10,2,2,8,2,1,5,3,4,5,7,7,8,1,5,2,2,2,3,5,1,2,2,4,2,4,3,8,3,0,"Proportional","r",0.772577449,9,1,3.66666666666667
"18203",49016,"SE",56,5,1,5,1,2,9,2,1,9,9,2,4,3,7,8,7,6,2,2,2,7,8,2,2,3,5,3,2,9,9,4,0,"Proportional","r",0.772577449,3,1,6.33333333333333
"18204",49031,"SE",23,4,1,0,4,2,4,2,2,8,7,3,5,6,6,8,4,4,1,1,1,5,5,2,2,3,3,1,1,7,5,3,0,"Proportional","r",0.772577449,4,1,5.66666666666667
"18205",49077,"SE",82,5,2,2,1,2,2,2,2,7,3,3,3,8,5,4,2,7,2,2,3,6,5,1,2,2,2,1,3,8,5,2,0,"Proportional","r",0.772577449,3,1,3.66666666666667
"18206",49130,"SE",67,7,2,0,2,2,1,2,1,5,4,1,4,3,4,7,10,7,1,1,1,10,10,1,1,3,5,1,2,10,10,1,0,"Proportional","r",0.772577449,2,1,5.66666666666667
"18207",49139,"SE",57,5,2,5,5,2,8,2,1,8,7,2,4,7,5,6,7,6,1,1,1,7,7,2,3,4,3,1,2,10,7,3,0,"Proportional","r",0.772577449,3,1,6.33333333333333
"18208",49399,"SE",73,1,2,1,1,1,2,1,1,9,5,1,3,3,2,7,3,3,2,2,2,6,8,3,2,2,2,1,1,8,6,2,0,"Proportional","r",0.772577449,8,1,2.33333333333333
"18209",49411,"SE",51,7,2,0,1,2,3,2,3,7,3,1,2,3,3,3,8,7,1,1,1,7,9,1,3,3,3,1,1,10,10,1,0,"Proportional","r",0.772577449,2,1,5.33333333333333
"18210",49491,"SE",67,7,1,2,3,2,4,2,1,7,8,2,2,5,5,4,7,3,2,2,2,6,7,2,3,3,4,2,3,8,7,3,0,"Proportional","r",0.772577449,3,1,6.33333333333333
"18211",49532,"SE",63,2,1,0,3,2,8,1,1,5,8,3,4,7,2,5,3,5,3,3,3,2,2,3,3,3,3,1,1,5,2,4,0,"Proportional","r",0.772577449,4,1,4
"18212",49560,"SE",55,5,2,6,2,2,8,2,1,8,7,3,4,3,4,6,3,4,2,2,2,6,6,3,3,2,3,2,2,10,7,2,0,"Proportional","r",0.772577449,5,2,4.66666666666667
"18213",49626,"SE",48,5,2,10,1,1,5,2,1,9,8,1,2,5,7,8,7,3,2,2,2,8,7,4,3,2,4,1,1,8,8,1,0,"Proportional","r",0.772577449,5,1,5.66666666666667
"18214",49681,"SE",75,3,1,5,4,1,6,2,2,7,9,1,5,0,1,5,5,0,1,1,2,6,0,1,2,1,4,2,2,6,9,1,0,"Proportional","r",0.772577449,7,1,6
"18215",49703,"SE",32,4,1,5,4,2,8,2,1,7,8,2,3,8,5,8,5,5,2,2,2,4,10,2,2,1,3,1,1,9,8,2,3,"Proportional","r",0.772577449,7,1,5.33333333333333
"18216",49713,"SE",29,4,1,0,2,2,4,1,2,8,2,4,4,7,0,2,0,3,1,1,1,5,7,1,2,1,2,1,1,7,8,3,3,"Proportional","r",0.772577449,5,2,2.66666666666667
"18217",49823,"SE",76,1,1,0,5,2,3,2,2,8,8,2,4,6,5,5,6,8,2,3,2,5,6,2,2,2,4,1,2,10,6,2,0,"Proportional","r",0.772577449,9,1,6
"18218",49851,"SE",28,2,1,3,3,2,4,1,1,4,7,2,2,4,5,5,7,6,1,1,1,8,8,3,5,4,4,1,1,7,8,3,0,"Proportional","r",0.772577449,5,1,5.66666666666667
"18219",49902,"SE",78,7,2,6,1,2,5,2,2,8,4,1,5,1,4,8,8,3,1,1,2,6,8,1,4,5,4,1,1,9,9,2,0,"Proportional","r",0.772577449,2,1,8.66666666666667
"18220",50098,"SE",55,2,2,0,4,2,8,1,1,6,6,3,4,10,5,8,6,8,2,2,2,5,7,2,2,3,3,1,1,8,7,1,0,"Proportional","r",0.772577449,2,1,3
"18221",50134,"SE",36,4,2,1,1,2,8,2,1,8,9,2,2,8,7,8,8,6,1,1,2,10,10,2,2,2,4,1,1,6,10,2,0,"Proportional","r",0.772577449,8,1,7
"18222",50235,"SE",56,7,1,1,5,2,2,1,3,9,8,1,2,3,5,7,7,6,1,1,1,7,10,1,3,3,4,1,1,7,10,1,0,"Proportional","r",0.772577449,4,1,7.66666666666667
"18223",50299,"SE",77,7,1,6,4,2,3,2,2,8,9,2,4,8,8,8,8,7,2,2,2,5,7,2,3,3,4,2,4,10,8,1,0,"Proportional","r",0.772577449,2,1,7.33333333333333
"18224",50345,"SE",58,5,2,7,2,2,7,2,1,7,5,4,4,6,5,5,1,7,2,2,2,7,8,2,3,3,5,1,2,7,10,1,0,"Proportional","r",0.772577449,5,1,6
"18225",50451,"SE",26,4,2,3,3,2,2,2,2,7,8,2,3,3,6,7,8,4,1,1,1,7,7,3,3,3,5,1,1,8,7,2,0,"Proportional","r",0.772577449,3,1,6.33333333333333
"18226",50468,"SE",51,5,1,0,1,2,5,2,2,8,7,2,2,7,7,7,5,6,1,1,1,7,8,1,4,3,4,1,1,8,8,2,0,"Proportional","r",0.772577449,5,1,5.66666666666667
"18227",50520,"SE",20,4,2,8,4,2,1,2,3,6,3,3,2,3,5,6,6,3,2,2,1,8,9,2,2,2,2,2,2,5,4,1,4,"Proportional","r",0.772577449,3,1,4.33333333333333
"18228",50534,"SE",80,1,1,6,4,2,5,2,1,4,9,2,4,10,3,3,4,4,2,2,3,3,3,2,2,3,3,2,4,10,3,3,0,"Proportional","r",0.772577449,1,2,4.66666666666667
"18229",50537,"SE",52,4,2,6,2,2,7,1,2,6,7,3,3,5,4,6,4,5,1,1,1,6,6,3,3,2,3,1,3,6,6,4,0,"Proportional","r",0.772577449,3,1,4.33333333333333
"18230",50547,"SE",48,5,1,7,4,2,9,2,1,5,8,2,2,10,6,9,4,5,1,1,1,3,5,2,1,2,3,3,5,10,2,2,0,"Proportional","r",0.772577449,1,2,6.66666666666667
"18231",50660,"SE",78,5,1,6,3,2,5,2,1,7,6,3,3,8,6,6,6,5,3,3,3,3,3,2,2,2,2,2,4,10,7,2,0,"Proportional","r",0.772577449,3,1,6
"18232",50674,"SE",44,5,2,2,2,2,9,2,1,8,7,2,3,3,6,7,7,5,2,2,2,10,10,3,3,2,3,1,1,10,10,1,0,"Proportional","r",0.772577449,3,1,6.33333333333333
"18233",50718,"SE",47,7,2,0,1,2,7,2,1,8,7,2,3,5,7,8,7,7,1,1,1,8,9,2,3,3,4,1,1,9,9,1,0,"Proportional","r",0.772577449,2,1,6.33333333333333
"18234",50906,"SE",42,2,1,4,2,2,6,2,1,2,4,1,2,10,0,10,0,0,2,2,2,8,8,1,2,2,3,2,5,1,7,1,0,"Proportional","r",0.772577449,3,2,1.33333333333333
"18235",51123,"SE",66,5,1,5,3,2,9,2,1,10,9,2,2,3,6,9,8,5,1,1,1,9,10,1,2,3,3,1,1,7,10,3,0,"Proportional","r",0.772577449,2,1,6.33333333333333
"18236",51190,"SE",82,3,2,3,4,2,2,2,2,3,3,4,1,10,5,5,5,5,3,3,3,3,3,1,3,1,2,2,1,10,3,1,0,"Proportional","r",0.772577449,4,2,3.66666666666667
"18237",51294,"SE",68,2,1,3,4,2,6,1,1,8,10,1,2,3,3,3,5,3,1,2,2,8,4,3,2,3,4,1,4,10,7,4,0,"Proportional","r",0.772577449,7,1,4.33333333333333
"18238",51322,"SE",21,4,2,0,3,2,3,2,1,6,6,2,2,1,6,7,7,4,1,1,1,7,10,2,4,4,3,1,1,3,8,2,0,"Proportional","r",0.772577449,5,1,5.66666666666667
"18239",51340,"SE",34,5,2,0,2,2,4,1,4,5,5,1,3,0,7,9,3,5,1,1,1,6,10,1,5,3,4,1,1,10,10,2,0,"Proportional","r",0.772577449,2,1,1.33333333333333
"18240",51361,"SE",39,2,2,0,2,2,5,2,3,2,6,1,4,8,5,5,1,7,1,1,2,5,9,3,2,2,4,1,1,9,10,1,0,"Proportional","r",0.772577449,5,1,2
"18241",51400,"SE",30,6,1,3,3,2,8,2,1,7,8,1,2,2,6,8,5,4,1,1,1,9,10,2,3,3,3,1,1,9,10,1,0,"Proportional","r",0.772577449,2,1,6
"18242",51423,"SE",52,1,1,1,1,1,6,2,1,8,7,3,1,6,0,6,5,6,3,2,3,8,4,1,4,3,2,1,2,6,3,2,0,"Proportional","r",0.772577449,8,2,5
"18243",51432,"SE",38,5,1,7,2,2,8,2,2,1,1,1,1,6,3,4,1,3,2,2,3,5,3,2,2,2,3,1,2,7,5,2,0,"Proportional","r",0.772577449,5,1,1.66666666666667
"18244",51436,"SE",60,4,1,6,3,2,8,2,1,6,9,2,4,5,6,6,6,8,2,2,2,3,7,2,2,3,3,2,4,8,8,1,0,"Proportional","r",0.772577449,7,1,6.33333333333333
"18245",51572,"SE",55,3,1,5,3,2,9,2,1,3,5,2,5,7,5,10,1,3,2,3,4,5,3,2,2,4,5,2,3,10,8,1,0,"Proportional","r",0.772577449,5,1,5.33333333333333
"18246",51579,"SE",60,6,1,0,4,2,7,2,1,9,7,3,4,7,5,7,5,2,3,3,3,4,5,2,3,4,5,1,1,4,6,3,0,"Proportional","r",0.772577449,2,1,8
"18247",51617,"SE",26,4,1,2,2,2,2,2,2,4,6,3,4,8,3,5,5,3,3,3,3,5,7,1,3,2,5,1,1,7,7,4,3,"Proportional","r",0.772577449,3,1,5.33333333333333
"18248",51654,"SE",82,4,2,1,2,2,3,2,1,5,6,3,3,10,2,2,4,5,2,2,2,2,5,2,2,2,4,2,3,10,7,2,0,"Proportional","r",0.772577449,5,1,2.66666666666667
"18249",51720,"SE",55,3,1,3,4,2,6,2,1,8,7,2,5,6,3,7,5,3,3,3,3,4,7,2,2,1,5,1,3,8,7,2,0,"Proportional","r",0.772577449,7,2,3
"18250",51742,"SE",75,5,1,8,2,2,7,2,1,2,2,2,5,10,3,1,1,9,2,2,3,1,5,1,2,2,2,3,5,8,4,2,3,"Proportional","r",0.772577449,3,1,1.66666666666667
"18251",51787,"SE",47,7,2,6,2,2,9,2,1,6,8,3,3,5,6,7,5,7,1,1,1,8,9,2,2,3,3,1,2,6,10,2,0,"Proportional","r",0.772577449,1,1,5.33333333333333
"18252",51844,"SE",50,4,2,9,1,2,4,2,1,4,7,3,1,7,4,5,4,5,3,2,3,7,8,1,2,2,2,2,3,8,8,2,3,"Proportional","r",0.772577449,5,2,4.33333333333333
"18253",51890,"SE",24,4,2,1,1,2,8,1,1,7,7,2,2,6,7,8,5,7,1,1,1,9,9,2,3,4,4,1,1,8,10,2,0,"Proportional","r",0.772577449,4,1,5.66666666666667
"18254",51895,"SE",66,7,2,0,1,2,10,2,1,7,8,4,5,5,6,7,4,5,3,3,3,7,7,1,3,2,3,1,1,4,8,4,0,"Proportional","r",0.772577449,2,1,5.66666666666667
"18255",51911,"SE",82,2,2,7,2,2,4,2,1,8,8,2,3,3,8,8,8,7,2,2,2,6,7,1,5,3,3,1,3,10,8,2,0,"Proportional","r",0.772577449,3,1,7.66666666666667
"18256",51937,"SE",43,4,1,1,3,2,8,2,1,6,5,3,3,7,4,5,0,5,2,2,2,3,5,3,2,5,3,2,2,9,5,2,0,"Proportional","r",0.772577449,7,1,4.66666666666667
"18257",52147,"SE",26,4,1,0,1,2,1,1,2,7,9,2,2,3,5,5,7,3,2,2,2,9,8,1,3,4,4,1,1,8,7,4,0,"Proportional","r",0.772577449,8,1,7.33333333333333
"18258",52173,"SE",28,7,2,0,1,1,5,2,1,7,7,1,1,1,6,8,6,5,1,1,1,8,10,3,3,3,4,1,1,8,10,1,0,"Proportional","r",0.772577449,5,1,5.33333333333333
